info{
rowcount:48
colcount:48
camerapos:Translation: X=6010.007 Y=7150.978 Z=31.000 Rotation: P=37.396248 Y=0.700000 R=0.000000 Scale X=1.000 Y=1.000 Z=1.000
cameraangle:0,45,0
biome:lava
creator:Baraklava
oxygen:6000/6000
levelname:Lake of fire
camerazoom:1400.0
erosioninitialwaittime:10
}
tiles{
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,38,38,6,38,38,38,38,38,38,38,38,38,38,38,38,6,6,6,6,6,6,6,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,38,6,6,6,6,38,38,38,38,38,38,38,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,38,6,6,6,6,6,6,6,38,38,38,38,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,38,38,38,38,38,38,38,38,38,38,38,38,
38,38,6,6,6,38,38,6,6,6,6,38,38,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,38,38,6,6,6,6,6,6,38,38,38,38,38,38,38,38,38,38,38,
38,38,6,6,38,38,38,6,6,6,6,38,38,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,38,38,38,6,6,6,6,6,6,38,38,38,38,38,38,38,38,38,38,
38,38,6,6,38,38,38,6,6,6,6,6,6,6,6,6,1,1,1,1,6,6,6,6,6,6,6,6,6,38,38,38,6,6,6,6,6,6,6,38,38,38,38,38,38,38,38,38,
38,6,6,6,6,6,6,6,1,6,6,6,6,6,6,26,26,1,1,1,1,6,1,1,1,6,6,6,6,6,6,6,6,1,26,26,6,6,6,6,38,38,38,38,38,38,38,38,
38,6,6,6,6,6,6,6,26,26,1,6,6,1,1,26,26,26,1,1,1,1,26,26,1,1,1,6,6,6,6,6,6,26,26,26,1,6,6,6,38,38,38,38,38,38,38,38,
38,6,6,6,6,6,6,6,26,26,1,26,26,1,1,26,26,26,1,1,1,1,26,26,26,26,1,1,1,6,6,6,1,26,26,1,1,6,6,6,6,38,38,38,38,38,38,38,
38,38,6,6,6,6,6,1,26,26,1,26,26,1,6,6,6,1,1,1,1,1,26,26,26,26,1,1,1,1,26,26,1,1,1,1,6,6,6,6,6,6,38,38,38,38,38,38,
38,38,6,6,6,6,6,6,1,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,26,26,6,6,1,1,26,26,1,1,1,6,6,6,38,38,6,6,38,38,38,38,38,38,
38,38,38,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,38,38,38,6,6,38,38,38,38,38,38,
38,38,38,38,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,6,1,26,26,6,6,6,6,6,6,6,6,38,38,38,6,6,38,38,38,38,38,38,
38,38,38,38,6,6,6,6,1,6,6,6,6,6,6,1,1,6,6,6,6,1,1,1,6,6,6,26,26,26,26,6,6,6,6,6,6,6,6,6,6,6,6,38,38,38,38,38,
38,38,38,38,38,6,6,6,26,26,1,6,6,6,6,1,1,6,6,6,6,1,26,26,1,6,6,6,6,26,26,1,6,6,6,1,6,6,6,6,6,6,6,38,38,38,38,38,
38,38,38,38,38,6,6,6,26,26,26,1,6,6,26,26,1,1,1,6,6,6,26,26,1,1,6,6,6,6,6,6,6,6,6,1,1,6,6,6,6,6,6,38,38,38,38,38,
38,38,38,38,38,6,6,6,1,26,26,1,6,1,26,26,26,26,1,6,6,6,26,26,1,1,1,1,1,6,6,6,6,1,1,26,26,6,6,6,6,6,6,38,38,38,38,38,
38,38,38,6,6,6,6,6,6,1,1,6,6,26,26,26,26,26,1,6,6,6,1,1,6,1,1,1,1,26,26,1,1,1,26,26,26,6,6,6,6,6,38,38,38,38,38,38,
38,38,38,6,6,6,6,6,6,1,1,6,6,26,26,1,1,1,6,6,6,6,1,1,6,6,6,1,1,26,26,26,1,1,26,26,6,6,6,6,6,38,38,38,38,38,38,38,
38,38,6,6,6,6,6,6,6,1,1,6,6,6,1,1,1,6,6,6,6,1,1,1,1,6,6,6,6,1,26,26,1,1,26,26,6,6,6,6,38,38,38,38,38,38,38,38,
38,38,6,6,6,6,6,6,6,26,26,26,6,6,6,6,6,6,6,6,1,1,1,1,1,1,6,6,6,6,6,6,6,1,26,26,6,6,6,38,38,38,38,38,38,38,38,38,
38,6,6,6,6,6,6,6,6,26,26,26,6,6,6,38,38,6,6,1,1,1,1,1,1,1,6,6,38,38,6,6,6,6,1,1,6,6,6,38,38,38,38,38,38,38,38,38,
38,6,6,38,38,38,6,6,6,6,1,1,6,6,38,38,38,6,6,1,14,14,26,26,1,1,6,6,38,38,6,6,6,1,1,1,6,6,6,38,38,38,38,38,38,38,38,38,
38,6,6,38,38,38,6,6,6,6,1,1,6,6,38,38,38,6,6,1,14,14,26,26,1,1,6,6,6,6,6,6,6,1,6,6,6,6,6,38,38,38,38,38,38,38,38,38,
38,6,6,6,38,38,6,6,6,6,1,1,1,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,38,38,38,38,38,38,38,38,38,
38,6,6,6,6,6,6,6,6,6,1,1,1,1,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,38,38,38,38,38,38,38,38,
38,38,6,6,6,6,6,6,6,1,26,26,1,1,26,26,26,1,1,1,1,1,1,1,1,6,1,1,26,26,1,6,6,6,6,6,6,6,6,6,6,38,38,38,38,38,38,38,
38,38,6,6,6,6,6,6,6,1,26,26,1,1,26,26,26,1,1,1,6,6,6,6,6,6,6,1,26,26,1,1,6,6,6,1,1,1,6,6,6,38,38,38,38,38,38,38,
38,38,6,6,6,6,6,6,6,1,1,1,6,6,6,6,6,6,6,6,6,1,1,6,6,6,6,1,1,1,1,1,1,1,1,26,26,26,1,6,6,6,38,38,38,38,38,38,
38,38,6,6,6,6,6,6,6,1,1,1,6,6,6,6,6,6,6,6,1,1,6,6,6,6,1,1,1,6,1,26,26,1,1,26,26,26,26,6,6,6,6,38,38,38,38,38,
38,38,6,6,6,6,6,6,6,1,1,6,6,6,38,38,6,6,6,26,26,1,6,6,6,1,26,26,1,6,6,26,26,1,1,26,26,26,26,6,6,6,6,38,38,38,38,38,
